index	block_id	shape_family	x	y	z
1506	rechiseled:red_sandstone_large_tiles_connecting	full	-72	100	-75
1507	rechiseled:red_sandstone_large_tiles_slab_connecting	slab	-69	100	-75
1508	rechiseled:red_sandstone_large_tiles_stairs_connecting	stairs	-66	100	-75
1509	rechiseled:red_sandstone_polished_connecting	full	-63	100	-75
1510	rechiseled:red_sandstone_polished_slab_connecting	slab	-60	100	-75
1511	rechiseled:red_sandstone_polished_stairs_connecting	stairs	-57	100	-75
1512	rechiseled:red_sandstone_rotated_bricks_connecting	full	-180	100	-72
1513	rechiseled:red_sandstone_rotated_bricks_slab_connecting	slab	-177	100	-72
1514	rechiseled:red_sandstone_rotated_bricks_stairs_connecting	stairs	-174	100	-72
1515	rechiseled:red_sandstone_tiles_connecting	full	-171	100	-72
1516	rechiseled:red_sandstone_tiles_slab_connecting	slab	-168	100	-72
1517	rechiseled:red_sandstone_tiles_stairs_connecting	stairs	-165	100	-72
1518	rechiseled:redstone_block_bordered_connecting	full	-162	100	-72
1519	rechiseled:redstone_block_bordered_slab_connecting	slab	-159	100	-72
1520	rechiseled:redstone_block_bordered_stairs_connecting	stairs	-156	100	-72
1521	rechiseled:redstone_block_bricks_connecting	full	-153	100	-72
1522	rechiseled:redstone_block_bricks_slab_connecting	slab	-150	100	-72
1523	rechiseled:redstone_block_bricks_stairs_connecting	stairs	-147	100	-72
1524	rechiseled:redstone_block_chiseled_clovers_connecting	full	-144	100	-72
1525	rechiseled:redstone_block_chiseled_clovers_slab_connecting	slab	-141	100	-72
1526	rechiseled:redstone_block_chiseled_clovers_stairs_connecting	stairs	-138	100	-72
1527	rechiseled:redstone_block_circles_connecting	full	-135	100	-72
1528	rechiseled:redstone_block_circles_slab_connecting	slab	-132	100	-72
1529	rechiseled:redstone_block_circles_stairs_connecting	stairs	-129	100	-72
1530	rechiseled:redstone_block_compressed_connecting	full	-126	100	-72
1531	rechiseled:redstone_block_compressed_slab_connecting	slab	-123	100	-72
1532	rechiseled:redstone_block_compressed_stairs_connecting	stairs	-120	100	-72
1533	rechiseled:redstone_block_diagonal_tiles_connecting	full	-117	100	-72
1534	rechiseled:redstone_block_diagonal_tiles_slab_connecting	slab	-114	100	-72
1535	rechiseled:redstone_block_diagonal_tiles_stairs_connecting	stairs	-111	100	-72
1536	rechiseled:redstone_block_patterned_connecting	full	-108	100	-72
1537	rechiseled:redstone_block_patterned_slab_connecting	slab	-105	100	-72
1538	rechiseled:redstone_block_patterned_stairs_connecting	stairs	-102	100	-72
1539	rechiseled:redstone_block_paving_connecting	full	-99	100	-72
1540	rechiseled:redstone_block_paving_slab_connecting	slab	-96	100	-72
1541	rechiseled:redstone_block_paving_stairs_connecting	stairs	-93	100	-72
1542	rechiseled:redstone_block_pillar_connecting	axis	-90	100	-72
1543	rechiseled:redstone_block_pillar_slab_connecting	slab	-87	100	-72
1544	rechiseled:redstone_block_pillar_stairs_connecting	stairs	-84	100	-72
1545	rechiseled:redstone_block_polished_connecting	full	-81	100	-72
1546	rechiseled:redstone_block_polished_slab_connecting	slab	-78	100	-72
1547	rechiseled:redstone_block_polished_stairs_connecting	stairs	-75	100	-72
1548	rechiseled:redstone_block_scales_connecting	full	-72	100	-72
1549	rechiseled:redstone_block_scales_slab_connecting	slab	-69	100	-72
1550	rechiseled:redstone_block_scales_stairs_connecting	stairs	-66	100	-72
1551	rechiseled:redstone_block_small_tiles_connecting	full	-63	100	-72
1552	rechiseled:redstone_block_small_tiles_slab_connecting	slab	-60	100	-72
1553	rechiseled:redstone_block_small_tiles_stairs_connecting	stairs	-57	100	-72
1554	rechiseled:sandstone_brick_pattern_connecting	full	-180	100	-69
1555	rechiseled:sandstone_brick_pattern_slab_connecting	slab	-177	100	-69
1556	rechiseled:sandstone_brick_pattern_stairs_connecting	stairs	-174	100	-69
1557	rechiseled:sandstone_brick_paving_connecting	full	-171	100	-69
1558	rechiseled:sandstone_brick_paving_slab_connecting	slab	-168	100	-69
1559	rechiseled:sandstone_brick_paving_stairs_connecting	stairs	-165	100	-69
1560	rechiseled:sandstone_bricks_connecting	full	-162	100	-69
1561	rechiseled:sandstone_bricks_slab_connecting	slab	-159	100	-69
1562	rechiseled:sandstone_bricks_stairs_connecting	stairs	-156	100	-69
1563	rechiseled:sandstone_diagonal_bricks_connecting	full	-153	100	-69
1564	rechiseled:sandstone_diagonal_bricks_slab_connecting	slab	-150	100	-69
1565	rechiseled:sandstone_diagonal_bricks_stairs_connecting	stairs	-147	100	-69
1566	rechiseled:sandstone_large_tiles_connecting	full	-144	100	-69
1567	rechiseled:sandstone_large_tiles_slab_connecting	slab	-141	100	-69
1568	rechiseled:sandstone_large_tiles_stairs_connecting	stairs	-138	100	-69
1569	rechiseled:sandstone_polished_connecting	full	-135	100	-69
1570	rechiseled:sandstone_polished_slab_connecting	slab	-132	100	-69
1571	rechiseled:sandstone_polished_stairs_connecting	stairs	-129	100	-69
1572	rechiseled:sandstone_rotated_bricks_connecting	full	-126	100	-69
1573	rechiseled:sandstone_rotated_bricks_slab_connecting	slab	-123	100	-69
1574	rechiseled:sandstone_rotated_bricks_stairs_connecting	stairs	-120	100	-69
1575	rechiseled:sandstone_tiles_connecting	full	-117	100	-69
1576	rechiseled:sandstone_tiles_slab_connecting	slab	-114	100	-69
1577	rechiseled:sandstone_tiles_stairs_connecting	stairs	-111	100	-69
1578	rechiseled:spruce_planks_beams_connecting	full	-108	100	-69
1579	rechiseled:spruce_planks_beams_slab_connecting	slab	-105	100	-69
1580	rechiseled:spruce_planks_beams_stairs_connecting	stairs	-102	100	-69
1581	rechiseled:spruce_planks_brick_pattern_connecting	full	-99	100	-69
1582	rechiseled:spruce_planks_brick_pattern_slab_connecting	slab	-96	100	-69
1583	rechiseled:spruce_planks_brick_pattern_stairs_connecting	stairs	-93	100	-69
1584	rechiseled:spruce_planks_brick_paving_connecting	full	-90	100	-69
1585	rechiseled:spruce_planks_brick_paving_slab_connecting	slab	-87	100	-69
1586	rechiseled:spruce_planks_brick_paving_stairs_connecting	stairs	-84	100	-69
1587	rechiseled:spruce_planks_bricks_connecting	full	-81	100	-69
1588	rechiseled:spruce_planks_bricks_slab_connecting	slab	-78	100	-69
1589	rechiseled:spruce_planks_bricks_stairs_connecting	stairs	-75	100	-69
1590	rechiseled:spruce_planks_crate_connecting	full	-72	100	-69
1591	rechiseled:spruce_planks_crate_slab_connecting	slab	-69	100	-69
1592	rechiseled:spruce_planks_crate_stairs_connecting	stairs	-66	100	-69
1593	rechiseled:spruce_planks_diagonal_stripes_connecting	full	-63	100	-69
1594	rechiseled:spruce_planks_diagonal_stripes_slab_connecting	slab	-60	100	-69
1595	rechiseled:spruce_planks_diagonal_stripes_stairs_connecting	stairs	-57	100	-69
1596	rechiseled:spruce_planks_diagonal_tiles_connecting	full	-180	100	-66
1597	rechiseled:spruce_planks_diagonal_tiles_slab_connecting	slab	-177	100	-66
1598	rechiseled:spruce_planks_diagonal_tiles_stairs_connecting	stairs	-174	100	-66
1599	rechiseled:spruce_planks_dotted_connecting	full	-171	100	-66
1600	rechiseled:spruce_planks_dotted_slab_connecting	slab	-168	100	-66
1601	rechiseled:spruce_planks_dotted_stairs_connecting	stairs	-165	100	-66
1602	rechiseled:spruce_planks_flooring_connecting	full	-162	100	-66
1603	rechiseled:spruce_planks_flooring_slab_connecting	slab	-159	100	-66
1604	rechiseled:spruce_planks_flooring_stairs_connecting	stairs	-156	100	-66
1605	rechiseled:spruce_planks_large_tiles_connecting	full	-153	100	-66
1606	rechiseled:spruce_planks_large_tiles_slab_connecting	slab	-150	100	-66
1607	rechiseled:spruce_planks_large_tiles_stairs_connecting	stairs	-147	100	-66
1608	rechiseled:spruce_planks_pattern_connecting	full	-144	100	-66
1609	rechiseled:spruce_planks_pattern_slab_connecting	slab	-141	100	-66
1610	rechiseled:spruce_planks_pattern_stairs_connecting	stairs	-138	100	-66
1611	rechiseled:spruce_planks_rotated_bricks_connecting	full	-135	100	-66
1612	rechiseled:spruce_planks_rotated_bricks_slab_connecting	slab	-132	100	-66
1613	rechiseled:spruce_planks_rotated_bricks_stairs_connecting	stairs	-129	100	-66
1614	rechiseled:spruce_planks_small_bricks_connecting	full	-126	100	-66
1615	rechiseled:spruce_planks_small_bricks_slab_connecting	slab	-123	100	-66
1616	rechiseled:spruce_planks_small_bricks_stairs_connecting	stairs	-120	100	-66
1617	rechiseled:spruce_planks_small_tiles_connecting	full	-117	100	-66
1618	rechiseled:spruce_planks_small_tiles_slab_connecting	slab	-114	100	-66
1619	rechiseled:spruce_planks_small_tiles_stairs_connecting	stairs	-111	100	-66
1620	rechiseled:spruce_planks_squares_connecting	full	-108	100	-66
1621	rechiseled:spruce_planks_squares_slab_connecting	slab	-105	100	-66
1622	rechiseled:spruce_planks_squares_stairs_connecting	stairs	-102	100	-66
1623	rechiseled:spruce_planks_tiles_connecting	full	-99	100	-66
1624	rechiseled:spruce_planks_tiles_slab_connecting	slab	-96	100	-66
1625	rechiseled:spruce_planks_tiles_stairs_connecting	stairs	-93	100	-66
1626	rechiseled:spruce_planks_wavy_connecting	full	-90	100	-66
1627	rechiseled:spruce_planks_wavy_slab_connecting	slab	-87	100	-66
1628	rechiseled:spruce_planks_wavy_stairs_connecting	stairs	-84	100	-66
1629	rechiseled:spruce_planks_woven_connecting	full	-81	100	-66
1630	rechiseled:spruce_planks_woven_slab_connecting	slab	-78	100	-66
1631	rechiseled:spruce_planks_woven_stairs_connecting	stairs	-75	100	-66
1632	rechiseled:stone_big_tiles_connecting	full	-72	100	-66
1633	rechiseled:stone_big_tiles_slab_connecting	slab	-69	100	-66
1634	rechiseled:stone_big_tiles_stairs_connecting	stairs	-66	100	-66
1635	rechiseled:stone_bordered_connecting	full	-63	100	-66
1636	rechiseled:stone_bordered_slab_connecting	slab	-60	100	-66
1637	rechiseled:stone_bordered_stairs_connecting	stairs	-57	100	-66
1638	rechiseled:stone_brick_pattern_connecting	full	-180	100	-63
1639	rechiseled:stone_brick_pattern_slab_connecting	slab	-177	100	-63
1640	rechiseled:stone_brick_pattern_stairs_connecting	stairs	-174	100	-63
1641	rechiseled:stone_brick_paving_connecting	full	-171	100	-63
1642	rechiseled:stone_brick_paving_slab_connecting	slab	-168	100	-63
1643	rechiseled:stone_brick_paving_stairs_connecting	stairs	-165	100	-63
1644	rechiseled:stone_chiseled_bricks_connecting	full	-162	100	-63
1645	rechiseled:stone_chiseled_bricks_slab_connecting	slab	-159	100	-63
1646	rechiseled:stone_chiseled_bricks_stairs_connecting	stairs	-156	100	-63
1647	rechiseled:stone_crushed_connecting	full	-153	100	-63
1648	rechiseled:stone_crushed_slab_connecting	slab	-150	100	-63
1649	rechiseled:stone_crushed_stairs_connecting	stairs	-147	100	-63
1650	rechiseled:stone_diagonal_bricks_connecting	full	-144	100	-63
1651	rechiseled:stone_diagonal_bricks_slab_connecting	slab	-141	100	-63
1652	rechiseled:stone_diagonal_bricks_stairs_connecting	stairs	-138	100	-63
1653	rechiseled:stone_path_connecting	full	-135	100	-63
1654	rechiseled:stone_path_slab_connecting	slab	-132	100	-63
1655	rechiseled:stone_path_stairs_connecting	stairs	-129	100	-63
1656	rechiseled:stone_rotated_bricks_connecting	full	-126	100	-63
1657	rechiseled:stone_rotated_bricks_slab_connecting	slab	-123	100	-63
1658	rechiseled:stone_rotated_bricks_stairs_connecting	stairs	-120	100	-63
1659	rechiseled:stone_small_bricks_connecting	full	-117	100	-63
1660	rechiseled:stone_small_bricks_slab_connecting	slab	-114	100	-63
1661	rechiseled:stone_small_bricks_stairs_connecting	stairs	-111	100	-63
1662	rechiseled:stone_small_tiles_connecting	full	-108	100	-63
1663	rechiseled:stone_small_tiles_slab_connecting	slab	-105	100	-63
1664	rechiseled:stone_small_tiles_stairs_connecting	stairs	-102	100	-63
1665	rechiseled:stone_smooth_brick_paving_connecting	full	-99	100	-63
1666	rechiseled:stone_smooth_brick_paving_slab_connecting	slab	-96	100	-63
1667	rechiseled:stone_smooth_brick_paving_stairs_connecting	stairs	-93	100	-63
1668	rechiseled:stone_smooth_connecting	full	-90	100	-63
1669	rechiseled:stone_smooth_large_tiles_connecting	full	-87	100	-63
1670	rechiseled:stone_smooth_large_tiles_slab_connecting	slab	-84	100	-63
1671	rechiseled:stone_smooth_large_tiles_stairs_connecting	stairs	-81	100	-63
1672	rechiseled:stone_smooth_rotated_bricks_connecting	full	-78	100	-63
1673	rechiseled:stone_smooth_rotated_bricks_slab_connecting	slab	-75	100	-63
1674	rechiseled:stone_smooth_rotated_bricks_stairs_connecting	stairs	-72	100	-63
1675	rechiseled:stone_smooth_slab_connecting	slab	-69	100	-63
1676	rechiseled:stone_smooth_stairs_connecting	stairs	-66	100	-63
1677	rechiseled:stone_smooth_tiles_connecting	full	-63	100	-63
1678	rechiseled:stone_smooth_tiles_slab_connecting	slab	-60	100	-63
1679	rechiseled:stone_smooth_tiles_stairs_connecting	stairs	-57	100	-63
1680	rechiseled:stone_squares_connecting	full	-180	100	-60
1681	rechiseled:stone_squares_slab_connecting	slab	-177	100	-60
1682	rechiseled:stone_squares_stairs_connecting	stairs	-174	100	-60
1683	rechiseled:stone_tiles_connecting	full	-171	100	-60
1684	rechiseled:stone_tiles_slab_connecting	slab	-168	100	-60
1685	rechiseled:stone_tiles_stairs_connecting	stairs	-165	100	-60
1686	rechiseled:stone_waves_connecting	full	-162	100	-60
1687	rechiseled:stone_waves_slab_connecting	slab	-159	100	-60
1688	rechiseled:stone_waves_stairs_connecting	stairs	-156	100	-60
1689	rechiseled:warped_planks_beams_connecting	full	-153	100	-60
1690	rechiseled:warped_planks_beams_slab_connecting	slab	-150	100	-60
1691	rechiseled:warped_planks_beams_stairs_connecting	stairs	-147	100	-60
1692	rechiseled:warped_planks_brick_pattern_connecting	full	-144	100	-60
1693	rechiseled:warped_planks_brick_pattern_slab_connecting	slab	-141	100	-60
1694	rechiseled:warped_planks_brick_pattern_stairs_connecting	stairs	-138	100	-60
1695	rechiseled:warped_planks_brick_paving_connecting	full	-135	100	-60
1696	rechiseled:warped_planks_brick_paving_slab_connecting	slab	-132	100	-60
1697	rechiseled:warped_planks_brick_paving_stairs_connecting	stairs	-129	100	-60
1698	rechiseled:warped_planks_bricks_connecting	full	-126	100	-60
1699	rechiseled:warped_planks_bricks_slab_connecting	slab	-123	100	-60
1700	rechiseled:warped_planks_bricks_stairs_connecting	stairs	-120	100	-60
1701	rechiseled:warped_planks_crate_connecting	full	-117	100	-60
1702	rechiseled:warped_planks_crate_slab_connecting	slab	-114	100	-60
1703	rechiseled:warped_planks_crate_stairs_connecting	stairs	-111	100	-60
1704	rechiseled:warped_planks_diagonal_stripes_connecting	full	-108	100	-60
1705	rechiseled:warped_planks_diagonal_stripes_slab_connecting	slab	-105	100	-60
1706	rechiseled:warped_planks_diagonal_stripes_stairs_connecting	stairs	-102	100	-60
1707	rechiseled:warped_planks_diagonal_tiles_connecting	full	-99	100	-60
1708	rechiseled:warped_planks_diagonal_tiles_slab_connecting	slab	-96	100	-60
1709	rechiseled:warped_planks_diagonal_tiles_stairs_connecting	stairs	-93	100	-60
1710	rechiseled:warped_planks_dotted_connecting	full	-90	100	-60
1711	rechiseled:warped_planks_dotted_slab_connecting	slab	-87	100	-60
1712	rechiseled:warped_planks_dotted_stairs_connecting	stairs	-84	100	-60
1713	rechiseled:warped_planks_flooring_connecting	full	-81	100	-60
1714	rechiseled:warped_planks_flooring_slab_connecting	slab	-78	100	-60
1715	rechiseled:warped_planks_flooring_stairs_connecting	stairs	-75	100	-60
1716	rechiseled:warped_planks_large_tiles_connecting	full	-72	100	-60
1717	rechiseled:warped_planks_large_tiles_slab_connecting	slab	-69	100	-60
1718	rechiseled:warped_planks_large_tiles_stairs_connecting	stairs	-66	100	-60
1719	rechiseled:warped_planks_pattern_connecting	full	-63	100	-60
1720	rechiseled:warped_planks_pattern_slab_connecting	slab	-60	100	-60
1721	rechiseled:warped_planks_pattern_stairs_connecting	stairs	-57	100	-60
1722	rechiseled:warped_planks_rotated_bricks_connecting	full	-180	100	-57
1723	rechiseled:warped_planks_rotated_bricks_slab_connecting	slab	-177	100	-57
1724	rechiseled:warped_planks_rotated_bricks_stairs_connecting	stairs	-174	100	-57
1725	rechiseled:warped_planks_small_bricks_connecting	full	-171	100	-57
1726	rechiseled:warped_planks_small_bricks_slab_connecting	slab	-168	100	-57
1727	rechiseled:warped_planks_small_bricks_stairs_connecting	stairs	-165	100	-57
1728	rechiseled:warped_planks_small_tiles_connecting	full	-162	100	-57
1729	rechiseled:warped_planks_small_tiles_slab_connecting	slab	-159	100	-57
1730	rechiseled:warped_planks_small_tiles_stairs_connecting	stairs	-156	100	-57
1731	rechiseled:warped_planks_squares_connecting	full	-153	100	-57
1732	rechiseled:warped_planks_squares_slab_connecting	slab	-150	100	-57
1733	rechiseled:warped_planks_squares_stairs_connecting	stairs	-147	100	-57
1734	rechiseled:warped_planks_tiles_connecting	full	-144	100	-57
1735	rechiseled:warped_planks_tiles_slab_connecting	slab	-141	100	-57
1736	rechiseled:warped_planks_tiles_stairs_connecting	stairs	-138	100	-57
1737	rechiseled:warped_planks_wavy_connecting	full	-135	100	-57
1738	rechiseled:warped_planks_wavy_slab_connecting	slab	-132	100	-57
1739	rechiseled:warped_planks_wavy_stairs_connecting	stairs	-129	100	-57
1740	rechiseled:warped_planks_woven_connecting	full	-126	100	-57
1741	rechiseled:warped_planks_woven_slab_connecting	slab	-123	100	-57
1742	rechiseled:warped_planks_woven_stairs_connecting	stairs	-120	100	-57
